incident_0_hospital,incident_1_hospital,incident_2_hospital,incident_3_hospital,incident_4_hospital,incident_5_hospital,incident_6_hospital,incident_7_hospital,incident_8_hospital,incident_9_hospital,incident_10_hospital,incident_11_hospital,incident_12_hospital,incident_13_hospital,incident_14_hospital,incident_15_hospital,incident_16_hospital,incident_17_hospital,incident_18_hospital,incident_19_hospital,incident_20_hospital,incident_21_hospital,incident_22_hospital,incident_23_hospital,incident_24_hospital,incident_25_hospital,incident_26_hospital,incident_27_hospital,incident_28_hospital,incident_29_hospital,incident_30_hospital,incident_31_hospital,incident_32_hospital,incident_33_hospital,incident_34_hospital,incident_35_hospital,incident_36_hospital,incident_37_hospital,incident_38_hospital,incident_39_hospital,incident_40_hospital,incident_41_hospital,incident_42_hospital,incident_43_hospital,incident_44_hospital,incident_45_hospital,incident_46_hospital,incident_47_hospital,incident_48_hospital,incident_49_hospital,incident_50_hospital,incident_51_hospital,incident_52_hospital,incident_53_hospital,incident_54_hospital,incident_55_hospital,incident_56_hospital,incident_57_hospital,incident_58_hospital,incident_59_hospital,incident_60_hospital,incident_61_hospital,incident_62_hospital,incident_63_hospital,incident_64_hospital,incident_65_hospital,incident_66_hospital,incident_67_hospital,incident_68_hospital,incident_69_hospital,incident_70_hospital,incident_71_hospital,incident_72_hospital,incident_73_hospital,incident_74_hospital,incident_75_hospital,incident_76_hospital,incident_77_hospital,incident_78_hospital,incident_79_hospital,incident_80_hospital,incident_81_hospital,incident_82_hospital,incident_83_hospital,incident_84_hospital,incident_85_hospital,incident_86_hospital,incident_87_hospital,incident_88_hospital,incident_89_hospital,incident_90_hospital,incident_91_hospital,incident_92_hospital,incident_93_hospital,incident_94_hospital,incident_95_hospital,incident_96_hospital,incident_97_hospital,incident_98_hospital,incident_99_hospital,incident_100_hospital,incident_101_hospital,incident_102_hospital,incident_103_hospital,incident_104_hospital,incident_105_hospital,incident_106_hospital,incident_107_hospital,incident_108_hospital,incident_109_hospital,incident_110_hospital,incident_111_hospital,incident_112_hospital,incident_113_hospital,incident_114_hospital,incident_115_hospital,incident_116_hospital,incident_117_hospital,incident_118_hospital,incident_119_hospital,incident_120_hospital,incident_121_hospital,incident_122_hospital,incident_123_hospital,incident_124_hospital,incident_125_hospital,incident_126_hospital,incident_127_hospital,incident_128_hospital,incident_129_hospital,incident_130_hospital,incident_131_hospital,incident_132_hospital,incident_133_hospital,incident_134_hospital,incident_135_hospital,incident_136_hospital,incident_137_hospital,incident_138_hospital,incident_139_hospital,incident_140_hospital,incident_141_hospital,incident_142_hospital,incident_143_hospital,incident_144_hospital,incident_145_hospital,incident_146_hospital,incident_147_hospital,incident_148_hospital,incident_149_hospital,incident_150_hospital,incident_151_hospital,incident_152_hospital,incident_153_hospital
65709.80934915363,65709.80934915363,59106.78594430314,59106.78594430314,61656.857888092345,61656.857888092345,56254.98683313899,56254.98683313899,59523.229521862064,59106.78594430314,59106.78594430314,61656.857888092345,61656.857888092345,64121.38618880718,54666.77246682406,54666.77246682406,59523.229521862064,54158.44620057139,54158.44620057139,51815.838179238155,51815.838179238155,65450.3222194746,65450.3222194746,64121.38618880718,54666.77246682406,54666.77246682406,53058.59891712113,54158.44620057139,49974.623270967844,49974.623270967844,54235.14947003204,53813.322929233924,53813.322929233924,48660.6133504217,45786.26928118699,46643.883848292804,44922.03745226877,44450.35237450022,53813.322929233924,55435.32404602981,55435.32404602981,45786.26928118699,43320.27811577668,44406.7815371758,40561.72330337551,47610.43156143219,46800.91988784285,44398.27369193504,43681.37001081866,39231.272728467615,40413.783581225885,43984.28151313559,38178.56867093968,38178.56867093968,37959.24473415271,36780.10756701478,37607.02626996215,38447.65027766537,35785.960712599386,36058.953105422166,34651.69395294133,34354.74104268038,32957.375728656814,34544.55227083737,33484.07984276309,34875.484612912296,34068.99522696422,34068.99522696422,37319.865130973965,33611.01000696882,32733.725493466834,33035.91437876108,28800.606633359614,31027.235498398535,31309.065909107725,28881.084053043338,33856.94260729221,34068.99522696422,33856.94260729221,35877.02286611816,36362.061696307355,36362.061696307355,29141.116087076847,26400.245125978196,26400.245125978196,26721.076478375475,27077.281064377672,28881.084053043338,31657.79411770963,33856.94260729221,33856.94260729221,36077.29510734679,33999.15747562214,33999.15747562214,28058.51528595698,25849.080170410572,25284.76421780832,22734.109429382926,24957.781981740995,24957.781981740995,32955.81547419763,32955.81547419763,33999.15747562214,33999.15747562214,25272.845989913883,19802.797571995052,18319.674096232146,22734.109429382926,17776.865722368544,22222.196212384017,32955.81547419763,32955.81547419763,25272.845989913883,25272.845989913883,19802.797571995052,16369.08906787534,17776.865722368544,17776.865722368544,22222.196212384017,32955.81547419763,32955.81547419763,25272.845989913883,25272.845989913883,16369.08906787534,14828.107898276205,14828.107898276205,19519.709082597277,19519.709082597277,16909.489843712214,16909.489843712214,14828.107898276205,14828.107898276205,14828.107898276205,19519.709082597277,19519.709082597277,18190.533749510378,16909.489843712214,19519.709082597277,19519.709082597277,18190.533749510378,16909.489843712214,16909.489843712214,21554.17757175899,21554.17757175899,8912.874256997786,8912.874256997786,8912.874256997786,21554.17757175899,8912.874256997786,8912.874256997786,8912.874256997786,8912.874256997786,8912.874256997786,8912.874256997786
68064.3496294803,68064.3496294803,61461.32622462982,61461.32622462982,64011.39816841902,64011.39816841902,58609.527113465665,58609.527113465665,61877.76980218874,61461.32622462982,61461.32622462982,64011.39816841902,64011.39816841902,66475.92646913386,57021.31274715074,57021.31274715074,61877.76980218874,56512.986480898064,56512.986480898064,53687.6307891854,53687.6307891854,67804.86249980128,67804.86249980128,66475.92646913386,57021.31274715074,57021.31274715074,55413.13919744781,56512.986480898064,52329.16355129452,52329.16355129452,56106.942079979286,56167.86320956061,56167.86320956061,51015.15363074838,48140.80956151367,48998.42412861948,47276.57773259545,46804.892654826894,56167.86320956061,57789.86432635649,57789.86432635649,48140.80956151367,45674.81839610336,46761.321817502474,42916.26358370219,49964.97184175887,49155.46016816953,46752.81397226172,46035.91029114534,41585.8130087943,42625.30864782934,46338.821793462266,40533.10895126637,40533.10895126637,40313.785014479385,39134.64784734145,39926.570524109884,39219.56148809844,36557.87192303246,38413.49338574884,37006.234233268005,36709.28132300706,35311.91600898349,35316.46348127043,34255.99105319615,33764.665869542914,32958.17648359484,32958.17648359484,39674.40541130064,35965.5502872955,35088.265773793515,35390.454659087765,31120.150887507345,31799.1467088316,32080.97711954079,27770.265309673956,32008.227979579264,32958.17648359484,32008.227979579264,38231.56314644484,38716.60197663404,38716.60197663404,31495.656367403524,28719.789380125923,28719.789380125923,25987.38765491,27849.192274810735,27770.265309673956,30546.975374340243,32008.227979579264,32008.227979579264,38431.83538767347,36353.697755948815,36353.697755948815,30413.05556628366,28203.620450737253,27604.308471956047,24313.071795584965,23846.963238371613,23846.963238371613,28251.948261172936,28251.948261172936,36353.697755948815,36353.697755948815,29657.275362800836,22157.337852321732,20313.74166569471,24313.071795584965,19770.93329183111,21399.40874277987,28251.948261172936,28251.948261172936,29657.275362800836,29657.275362800836,22157.337852321732,18394.27701316929,19770.93329183111,19770.93329183111,21399.40874277987,28251.948261172936,28251.948261172936,29657.275362800836,29657.275362800836,18394.27701316929,17030.326960411276,17030.326960411276,10784.780257315024,10784.780257315024,26818.095628798343,26818.095628798343,17030.326960411276,17030.326960411276,17030.326960411276,10784.780257315024,10784.780257315024,28099.139534596507,26818.095628798343,10784.780257315024,10784.780257315024,28099.139534596507,26818.095628798343,26818.095628798343,28879.004557625205,28879.004557625205,10276.094090217412,10276.094090217412,10276.094090217412,28879.004557625205,10276.094090217412,10276.094090217412,10276.094090217412,10276.094090217412,10276.094090217412,10276.094090217412
72844.86615452236,72844.86615452236,66241.84274967187,66241.84274967187,68791.91469346106,68791.91469346106,63390.043638507705,63390.043638507705,66658.28632723079,66241.84274967187,66241.84274967187,68791.91469346106,68791.91469346106,71256.4429941759,61801.82927219278,61801.82927219278,66658.28632723079,61293.5030059401,61293.5030059401,58950.89498460688,58950.89498460688,72585.37902484332,72585.37902484332,71256.4429941759,61801.82927219278,61801.82927219278,60193.65572248986,61293.5030059401,57109.68007633657,57109.68007633657,61370.206275400764,60948.37973460265,60948.37973460265,55795.67015579042,52921.32608655572,53778.94065366153,52057.09425763749,51585.40917986894,60948.37973460265,62570.380851398535,62570.380851398535,52921.32608655572,50455.3349211454,51541.83834254451,47696.780108744235,54745.48836680091,53935.97669321157,51533.33049730376,50816.42681618738,46366.32953383634,47513.84436041566,51119.338318504306,45313.62547630841,45313.62547630841,45094.30153952143,43915.16437238349,44707.08704915192,44750.13734800082,42088.44778293483,43194.00991079089,41786.75075831005,41489.79784804911,40092.43253402553,40847.03934117281,39786.56691309853,39295.2417294453,38488.75234349722,38488.75234349722,44454.92193634269,40746.06681233754,39868.782298835555,40170.971184129805,35900.66741254939,37329.722568733974,37611.552979443164,33300.841169576335,36165.01898857872,38488.75234349722,36165.01898857872,43012.079671486885,43497.11850167608,43497.11850167608,36276.17289244557,33500.30590516797,33500.30590516797,31517.963514812374,33379.768134713115,33300.841169576335,36077.55123424262,36165.01898857872,36165.01898857872,43212.35191271551,41134.21428099086,41134.21428099086,35193.5720913257,32984.13697577929,32384.82499699809,29508.693523887534,29377.539098273992,29377.539098273992,32408.73927017239,32408.73927017239,41134.21428099086,41134.21428099086,34437.791887842875,26937.854377363776,25094.258190736753,29508.693523887534,24551.44981687315,26929.98460268225,32408.73927017239,32408.73927017239,34437.791887842875,34437.791887842875,26937.854377363776,23174.793538211332,24551.44981687315,24551.44981687315,26929.98460268225,32408.73927017239,32408.73927017239,34437.791887842875,34437.791887842875,23174.793538211332,21810.84348545332,21810.84348545332,14535.76148100178,14535.76148100178,31598.612153840386,31598.612153840386,21810.84348545332,21810.84348545332,21810.84348545332,14535.76148100178,14535.76148100178,32879.65605963855,31598.612153840386,14535.76148100178,14535.76148100178,32879.65605963855,31598.612153840386,31598.612153840386,33659.52108266725,33659.52108266725,15056.610615259455,15056.610615259455,15056.610615259455,33659.52108266725,15056.610615259455,15056.610615259455,15056.610615259455,15056.610615259455,15056.610615259455,15056.610615259455
65476.67769022022,65476.67769022022,58873.654285369725,58873.654285369725,63505.86433440625,63505.86433440625,55362.51148201636,55362.51148201636,59290.09786292865,58873.654285369725,58873.654285369725,63505.86433440625,63505.86433440625,63068.42176312345,53613.808041140335,53613.808041140335,59290.09786292865,53925.31454163797,53925.31454163797,53859.07157071687,53859.07157071687,64397.35779379087,64397.35779379087,63068.42176312345,53613.808041140335,53613.808041140335,52005.634491437406,53925.31454163797,49578.48441019329,49578.48441019329,56278.382861510756,52760.3585035502,52760.3585035502,47777.45750135395,44893.79393006436,46410.752189359395,46512.36892376694,46493.58576597893,52760.3585035502,54382.359620346084,54382.359620346084,44893.79393006436,43463.30982622258,45997.113008673965,42604.95669485423,46557.46713574846,45747.95546215912,43571.458086102924,42788.89465969603,40642.680344905726,42723.55571918201,46027.514904614305,37125.60424525596,37125.60424525596,37970.23868307715,38825.839711743654,40784.59821674577,44144.18752568333,43975.677037396425,34437.94028862886,35012.59231010708,36397.9744341591,37117.63280602613,39645.44637786737,43835.43233645967,45604.826475538306,44798.337089590226,44798.337089590226,34261.0393232868,31989.997190175516,34263.40288233756,34784.78988502748,33839.3490343475,36096.93187757782,41621.07524340802,39610.425915669344,44586.28446991821,44798.337089590226,44586.28446991821,30646.31292290332,31369.345875309056,31369.345875309056,31172.12114971805,31438.98752696608,31438.98752696608,37827.54826090539,38930.849418531616,39610.425915669344,42387.13598033563,44586.28446991821,44586.28446991821,30846.585164131946,27763.320560370634,27763.320560370634,26142.83837255921,29987.31041154362,30323.506618796207,34587.67778353688,35687.123844367,35687.123844367,44447.58500300403,44447.58500300403,27763.320560370634,27763.320560370634,18842.588895871704,26588.06264600354,27521.602980341544,34587.67778353688,29630.43407652249,32951.53807501002,44447.58500300403,44447.58500300403,18842.588895871704,18842.588895871704,26588.06264600354,27429.29949534842,29630.43407652249,29630.43407652249,32951.53807501002,44447.58500300403,44447.58500300403,18842.588895871704,18842.588895871704,27429.29949534842,25922.99792185079,25922.99792185079,35430.50416103903,35430.50416103903,12552.724097270082,12552.724097270082,25922.99792185079,25922.99792185079,25922.99792185079,35430.50416103903,35430.50416103903,9778.49815354603,12552.724097270082,35430.50416103903,35430.50416103903,9778.49815354603,12552.724097270082,12552.724097270082,1694.1544466818077,1694.1544466818077,17105.208747983528,17105.208747983528,17105.208747983528,1694.1544466818077,17105.208747983528,17105.208747983528,17105.208747983528,17105.208747983528,17105.208747983528,17105.208747983528
70040.46834551232,70040.46834551232,63437.44494066183,63437.44494066183,67001.9262909542,67001.9262909542,59926.302137308456,59926.302137308456,63853.88851822075,63437.44494066183,63437.44494066183,67001.9262909542,67001.9262909542,67632.21241841555,58177.59869643243,58177.59869643243,63853.88851822075,58489.105196930075,58489.105196930075,57160.90658210002,57160.90658210002,68961.14844908298,68961.14844908298,67632.21241841555,58177.59869643243,58177.59869643243,56569.42514672951,58489.105196930075,54142.275065485395,54142.275065485395,59580.217872893896,57324.1491588423,57324.1491588423,52341.24815664605,49457.58458535647,50974.54284465149,50254.877526293116,49795.42077736207,57324.1491588423,58946.15027563819,58946.15027563819,49457.58458535647,48027.10048151469,49739.62161120014,45906.79170623737,51121.25779104057,50311.74611745123,48135.24874139502,47352.68531498813,44564.11280249196,46025.39073056515,49329.349915997445,41689.39490054806,41689.39490054806,42534.02933836925,42127.674723126795,44086.43322812891,46184.46653280722,44285.12600623176,39001.730943920964,39576.382965399185,39699.80944554224,39455.86194601166,41621.06581745912,41983.24513639546,43374.64990654467,42568.1605205966,42568.1605205966,38824.829978578906,36553.78784546762,38066.56556749118,38368.754452785426,35814.968473939254,38072.55131716957,39808.2312027401,37380.249346675715,42356.10790092458,42568.1605205966,42356.10790092458,35210.10357819542,35933.13653060116,35933.13653060116,34473.95616110119,33414.60696655783,33414.60696655783,35220.241772007845,35576.44635801004,37380.249346675715,40156.959411342,42356.10790092458,42356.10790092458,35410.37581942405,32327.11121566274,32327.11121566274,30706.629027851315,31500.83502631104,32299.12605838796,31233.2747230153,33456.94727537337,33456.94727537337,41454.980767830006,41454.980767830006,32327.11121566274,32327.11121566274,23406.379551163805,28301.962865627425,26818.83938986452,31233.2747230153,26276.031016000918,30721.36150601639,41454.980767830006,41454.980767830006,23406.379551163805,23406.379551163805,28301.962865627425,24868.254361507716,26276.031016000918,26276.031016000918,30721.36150601639,41454.980767830006,41454.980767830006,23406.379551163805,23406.379551163805,24868.254361507716,23327.273191908578,23327.273191908578,31226.563833466927,31226.563833466927,15304.896329996312,15304.896329996312,23327.273191908578,23327.273191908578,23327.273191908578,31226.563833466927,31226.563833466927,14342.288808838133,15304.896329996312,31226.563833466927,31226.563833466927,14342.288808838133,15304.896329996312,15304.896329996312,11356.527538526021,11356.527538526021,15324.109245804295,15324.109245804295,15324.109245804295,11356.527538526021,15324.109245804295,15324.109245804295,15324.109245804295,15324.109245804295,15324.109245804295,15324.109245804295
68322.91182838898,68322.91182838898,61719.8884235385,61719.8884235385,64269.9603673277,64269.9603673277,58868.089312374344,58868.089312374344,62136.33200109742,61719.8884235385,61719.8884235385,64269.9603673277,64269.9603673277,66734.48866804254,57279.87494605942,57279.87494605942,62136.33200109742,56771.54867980674,56771.54867980674,54428.94065847352,54428.94065847352,68063.42469870996,68063.42469870996,66734.48866804254,57279.87494605942,57279.87494605942,55671.70139635649,56771.54867980674,52587.7257502032,52587.7257502032,56848.2519492674,56426.42540846928,56426.42540846928,51273.715829657056,48399.37176042235,49256.98632752816,47535.13993150413,47063.45485373557,56426.42540846928,58048.42652526517,58048.42652526517,48399.37176042235,45933.38059501204,47019.88401641115,43174.82578261087,50223.534040667546,49414.02236707821,47011.3761711704,46294.47249005402,41844.37520770298,43026.88606046124,46597.383992370946,40791.67115017505,40791.67115017505,40572.347213388064,39393.21004625013,40220.12874919751,41060.75275690073,38399.06319183474,38672.05558465752,37264.796432176685,36967.84352191574,35570.47820789217,37157.654750072725,36097.18232199844,37488.58709214765,36682.09770619958,36682.09770619958,39932.96761020932,36224.112486204176,35346.827972702195,35649.016857996445,31413.70911259497,33640.33797763389,33922.16838834308,31494.186532278698,36470.04508652756,36682.09770619958,36470.04508652756,37102.89171799239,37825.924670398126,37825.924670398126,31754.218566312204,29013.347605213552,29013.347605213552,29334.17895761083,29690.38354361303,31494.186532278698,34270.896596944986,36470.04508652756,36470.04508652756,37303.16395922102,34219.89935545971,34219.89935545971,30671.617765192335,28462.182649645933,27897.866697043675,25347.211908618287,27570.88446097635,27570.88446097635,35568.91795343299,35568.91795343299,34219.89935545971,34219.89935545971,25299.167690960778,22415.900051230412,20932.776575467506,25347.211908618287,20389.9682016039,24835.298691619373,35568.91795343299,35568.91795343299,25299.167690960778,25299.167690960778,22415.900051230412,18982.1915471107,20389.9682016039,20389.9682016039,24835.298691619373,35568.91795343299,35568.91795343299,25299.167690960778,25299.167690960778,18982.1915471107,17441.21037751156,17441.21037751156,24097.658860762473,24097.658860762473,16935.811544759108,16935.811544759108,17441.21037751156,17441.21037751156,17441.21037751156,24097.658860762473,24097.658860762473,18216.855450557272,16935.811544759108,24097.658860762473,24097.658860762473,18216.855450557272,16935.811544759108,16935.811544759108,15226.887157924106,15226.887157924106,5990.918382597821,5990.918382597821,5990.918382597821,15226.887157924106,5990.918382597821,5990.918382597821,5990.918382597821,5990.918382597821,5990.918382597821,5990.918382597821
70141.82971001064,70141.82971001064,63538.80630516015,63538.80630516015,66088.87824894936,66088.87824894936,60687.007193995996,60687.007193995996,63955.24988271908,63538.80630516015,63538.80630516015,66088.87824894936,66088.87824894936,68553.4065496642,59098.79282768107,59098.79282768107,63955.24988271908,58590.4665614284,58590.4665614284,56247.85854009517,56247.85854009517,69882.3425803316,69882.3425803316,68553.4065496642,59098.79282768107,59098.79282768107,57490.61927797815,58590.4665614284,54406.64363182486,54406.64363182486,58667.169830889055,58245.34329009094,58245.34329009094,53092.633711278715,50218.28964204401,51075.90420914982,49354.05781312578,48882.37273535723,58245.34329009094,59867.34440688683,59867.34440688683,50218.28964204401,47752.298476633696,48838.80189803281,44993.74366423253,52042.451922289205,51232.94024869986,48830.29405279206,48113.39037167567,43663.29308932463,44810.80791590395,48416.301873992605,42610.5890317967,42610.5890317967,42391.26509500972,41212.12792787179,42004.050604640215,42519.19792765827,39857.508362592285,40490.97346627918,39083.714313798344,38786.7614035374,37389.39608951382,38616.09992083027,37555.627492755986,38947.032262905195,38140.54287695712,38140.54287695712,41751.88549183098,38043.030367825835,37165.745854323846,37467.9347396181,33197.63096803768,35098.783148391434,35380.613559100624,32952.63170303624,37928.490257285106,38140.54287695712,37928.490257285106,40309.04322697518,40794.08205716437,40794.08205716437,33573.13644793386,30797.269460656258,30797.269460656258,30792.624128368374,31148.82871437057,32952.63170303624,35729.34176770253,37928.490257285106,37928.490257285106,40509.3154682038,38431.17783647915,38431.17783647915,32490.535646813994,30281.100531267588,29681.788552486385,26805.657079375826,29029.329631733894,29029.329631733894,34410.397090270744,34410.397090270744,38431.17783647915,38431.17783647915,29782.36943272547,24234.817932852067,22391.22174622505,26805.657079375826,21848.413372361443,26293.743862376916,34410.397090270744,34410.397090270744,29782.36943272547,29782.36943272547,24234.817932852067,20471.757093699624,21848.413372361443,21848.413372361443,26293.743862376916,34410.397090270744,34410.397090270744,29782.36943272547,29782.36943272547,20471.757093699624,19107.80704094161,19107.80704094161,17906.196866715876,17906.196866715876,21419.0132865238,21419.0132865238,19107.80704094161,19107.80704094161,19107.80704094161,17906.196866715876,17906.196866715876,22700.057192321965,21419.0132865238,17906.196866715876,17906.196866715876,22700.057192321965,21419.0132865238,21419.0132865238,21766.70882012793,21766.70882012793,3163.7983527201363,3163.7983527201363,3163.7983527201363,21766.70882012793,3163.7983527201363,3163.7983527201363,3163.7983527201363,3163.7983527201363,3163.7983527201363,3163.7983527201363
75597.38303865767,75597.38303865767,68994.35963380718,68994.35963380718,71544.43157759639,71544.43157759639,66142.56052264303,66142.56052264303,69410.80321136612,68994.35963380718,68994.35963380718,71544.43157759639,71544.43157759639,74008.95987831123,64554.34615632811,64554.34615632811,69410.80321136612,64046.01989007543,64046.01989007543,61703.41186874221,61703.41186874221,75337.89590897865,75337.89590897865,74008.95987831123,64554.34615632811,64554.34615632811,62946.17260662519,64046.01989007543,59862.19696047189,59862.19696047189,64122.723159536086,63700.89661873798,63700.89661873798,58548.187039925746,55673.84297069105,56531.45753779685,54809.61114177282,54337.92606400426,63700.89661873798,65322.89773553386,65322.89773553386,55673.84297069105,53207.85180528073,54294.35522667984,50449.29699287956,57498.005250936236,56688.4935773469,54285.84738143909,53568.94370032271,49118.84641797167,50266.361244550986,53871.855202639636,48066.14236044374,48066.14236044374,47846.818423656754,46667.68125651882,47459.60393328725,47502.65423213615,44840.96466707016,45946.52679492621,44539.267642445375,44242.31473218443,42844.94941816086,43599.55622530814,42539.083797233856,42047.75861358062,41241.26922763255,41241.26922763255,47207.43882047801,43498.58369647287,42621.299182970884,42923.488068265135,38653.18429668471,40082.239452869304,40364.069863578494,36053.358053711665,38917.53587271404,41241.26922763255,38917.53587271404,45764.59655562221,46249.63538581141,46249.63538581141,39028.6897765809,36252.822789303296,36252.822789303296,34270.4803989477,36132.285018848444,36053.358053711665,38830.06811837795,38917.53587271404,38917.53587271404,45964.86879685084,43886.73116512619,43886.73116512619,37946.088975461025,35736.65385991462,35137.34188113342,32261.21040802286,32130.055982409318,32130.055982409318,35161.25615430772,35161.25615430772,43886.73116512619,43886.73116512619,36587.97247568313,29690.371261499102,27846.775074872083,32261.21040802286,27303.966701008478,29682.501486817575,35161.25615430772,35161.25615430772,36587.97247568313,36587.97247568313,29690.371261499102,25927.310422346658,27303.966701008478,27303.966701008478,29682.501486817575,35161.25615430772,35161.25615430772,36587.97247568313,36587.97247568313,25927.310422346658,24563.360369588645,24563.360369588645,17288.278365137106,17288.278365137106,28224.61632948146,28224.61632948146,24563.360369588645,24563.360369588645,24563.360369588645,17288.278365137106,17288.278365137106,29505.660235279625,28224.61632948146,17288.278365137106,17288.278365137106,29505.660235279625,28224.61632948146,28224.61632948146,27997.767405384995,27997.767405384995,10188.735659368978,10188.735659368978,10188.735659368978,27997.767405384995,10188.735659368978,10188.735659368978,10188.735659368978,10188.735659368978,10188.735659368978,10188.735659368978
75239.40115934558,75239.40115934558,68636.37775449509,68636.37775449509,71826.78537207184,71826.78537207184,65125.23495114172,65125.23495114172,69052.82133205402,68636.37775449509,68636.37775449509,71826.78537207184,71826.78537207184,72831.14523224882,63376.5315102657,63376.5315102657,69052.82133205402,63688.03801076334,63688.03801076334,61985.76566321765,61985.76566321765,74160.08126291624,74160.08126291624,72831.14523224882,63376.5315102657,63376.5315102657,61768.357960562775,63688.03801076334,59341.20787931866,59341.20787931866,64405.076954011536,62523.081972675565,62523.081972675565,57540.18097047931,54656.51739918973,56173.47565848476,55091.96493624827,54620.27985847971,62523.081972675565,64145.08308947145,64145.08308947145,54656.51739918973,53226.03329534795,54576.70902115529,50731.65078735501,56320.19060487383,55510.67893128449,53334.181555228286,52551.61812882139,49401.20021244712,50583.71106520538,54154.208997115085,46888.327714381325,46888.327714381325,47732.96215220251,46950.03505099427,47776.95375394165,48617.57776164487,45955.88819657888,44200.66375775423,44775.31577923245,44524.66852665988,43127.30321263631,44714.479754816864,43654.00732674258,45045.41209689179,44238.92271094372,44238.92271094372,44023.76279241217,41752.72065930088,42903.652977446334,43205.841862740584,38970.53411733911,41197.16298237803,41478.99339308722,39051.01153702284,44026.8700912717,44238.92271094372,44026.8700912717,40409.03639202868,41132.06934443442,41132.06934443442,39311.04357105635,36570.17260995769,36570.17260995769,36891.00396235497,37247.20854835717,39051.01153702284,41827.721601689125,44026.8700912717,44026.8700912717,40609.308633257315,37526.044029496,37526.044029496,35905.561841684575,36019.00765439007,35454.691701787815,32904.036913362426,35127.709465720494,35127.709465720494,43125.74295817713,43125.74295817713,37526.044029496,37526.044029496,28605.31236499707,29972.72505597455,28489.601580211645,32904.036913362426,27946.79320634804,32392.123696363513,43125.74295817713,43125.74295817713,28605.31236499707,28605.31236499707,29972.72505597455,26539.01655185484,27946.79320634804,27946.79320634804,32392.123696363513,43125.74295817713,43125.74295817713,28605.31236499707,28605.31236499707,26539.01655185484,24998.0353822557,24998.0353822557,31648.265297138572,31648.265297138572,20503.829143829575,20503.829143829575,24998.0353822557,24998.0353822557,24998.0353822557,31648.265297138572,31648.265297138572,19541.221622671397,20503.829143829575,31648.265297138572,31648.265297138572,19541.221622671397,20503.829143829575,20503.829143829575,11955.420527287537,11955.420527287537,13322.96988408307,13322.96988408307,13322.96988408307,11955.420527287537,13322.96988408307,13322.96988408307,13322.96988408307,13322.96988408307,13322.96988408307,13322.96988408307
76072.90987659073,76072.90987659073,69469.88647174023,69469.88647174023,72019.95841552944,72019.95841552944,66618.08736057609,66618.08736057609,69886.33004929915,69469.88647174023,69469.88647174023,72019.95841552944,72019.95841552944,74484.48671624427,65029.87299426115,65029.87299426115,69886.33004929915,64521.54672800848,64521.54672800848,62178.93870667525,62178.93870667525,75813.42274691169,75813.42274691169,74484.48671624427,65029.87299426115,65029.87299426115,63421.69944455823,64521.54672800848,60337.72379840494,60337.72379840494,64598.24999746914,64176.42345667102,64176.42345667102,59023.7138778588,56149.36980862409,57006.9843757299,55285.13797970586,54813.45290193731,64176.42345667102,65798.42457346691,65798.42457346691,56149.36980862409,53683.37864321377,54769.88206461289,50924.82383081261,57973.53208886929,57164.02041527994,54761.374219372134,54044.47053825575,49594.37325590471,50776.884108662976,54347.38204057268,48541.66919837678,48541.66919837678,48322.345261589806,47143.20809445187,47970.12679739924,48811.341183951,46149.651618885015,46422.053632859264,45014.79448037843,44717.841570117474,43320.476256093905,44908.243177123,43847.770749048716,45239.175519197925,44432.68613324985,44432.68613324985,47682.965658411056,43974.11053440592,43096.82602090393,43399.01490619818,39163.70716079671,41390.92640468416,41672.75681539335,39244.77495932897,44220.633513577835,44432.68613324985,44220.633513577835,45742.18275722763,46465.21570963336,46465.21570963336,39504.21661451394,36763.34565341529,36763.34565341529,37084.7673846611,37440.9719706633,39244.77495932897,42021.48502399526,44220.633513577835,44220.633513577835,45942.454998456255,42859.190394694946,42859.190394694946,38421.61581339408,36212.18069784767,35647.86474524541,33097.80033566856,35321.47288802663,35321.47288802663,40881.48636061738,40881.48636061738,42859.190394694946,42859.190394694946,33938.45873019601,30165.89809943215,28683.365002517774,33097.80033566856,28140.556628654173,32585.887118669645,40881.48636061738,40881.48636061738,33938.45873019601,33938.45873019601,30165.89809943215,26732.189595312437,28140.556628654173,28140.556628654173,32585.887118669645,40881.48636061738,40881.48636061738,33938.45873019601,33938.45873019601,26732.189595312437,25191.2084257133,25191.2084257133,25864.517326937366,25864.517326937366,25575.102583994343,25575.102583994343,25191.2084257133,25191.2084257133,25191.2084257133,25864.517326937366,25864.517326937366,26856.14648979251,25575.102583994343,25864.517326937366,25864.517326937366,26856.14648979251,25575.102583994343,25575.102583994343,21231.830199313943,21231.830199313943,7539.221913881862,7539.221913881862,7539.221913881862,21231.830199313943,7539.221913881862,7539.221913881862,7539.221913881862,7539.221913881862,7539.221913881862,7539.221913881862
